CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalQuantity,CLV,ChurnRisk
12939,64,8,5921.52,164.486666666667,21,2824,47372.16,Medium
12940,55,2,840.72,9.04,84,353,1681.44,Medium
12942,131,3,658.65,9.54565217391304,67,197,1975.95,High
12944,36,2,604.51,20.1503333333333,29,289,1209.02,Medium
12945,288,1,462.95,20.1282608695652,23,165,462.95,Very High
12947,144,6,1392.55,15.4727777777778,77,1051,8355.3,High
12948,16,7,2064.95,17.8012931034483,82,1080,14454.65,Low
12949,31,8,4167.22,19.3824186046512,166,2381,33337.76,Medium
12950,2,3,1699,77.2272727272727,13,1180,5097,Low
12951,9,6,1047.12,16.8890322580645,52,502,6282.72,Low
12952,6,4,1319.99,17.3682894736842,62,649,5279.96,Low
12953,10,1,274.95,18.33,15,81,274.95,Low
12955,1,11,4742.76,26.7952542372881,80,3544,52170.36,Low
12956,306,1,91.12,5.06222222222222,18,33,91.12,Very High
12957,10,8,3982.59,17.0196153846154,204,2428,31860.72,Low
12962,7,2,266.39,16.649375,15,129,532.78,Low
12963,8,8,1856.63,19.5434736842105,75,881,14853.04,Low
12965,89,1,769.81,7.12787037037037,108,282,769.81,Medium
12966,10,1,160.18,16.018,10,75,160.18,Low
12967,358,2,1301.5,76.5588235294118,17,426,2603,Very High
12968,112,1,135.95,27.19,5,73,135.95,High
12970,7,4,405.47,3.14317829457364,116,268,1621.88,Low
12971,4,86,10330.64,34.6665771812081,92,7040,888435.04,Low
12974,198,1,124.85,17.8357142857143,7,23,124.85,Very High
12976,212,1,738.6,33.5727272727273,22,561,738.6,Very High
12977,156,1,19.24,2.405,8,11,19.24,High
12980,177,7,1435.68,143.568,5,456,10049.76,High
12981,30,2,372.22,18.611,12,242,744.44,Low
12982,243,1,390.54,13.9478571428571,28,288,390.54,Very High
12984,19,1,97.5,24.375,4,26,97.5,Low
12985,1,2,1136.18,16.2311428571429,67,957,2272.36,Low
12987,74,2,508.75,18.8425925925926,26,218,1017.5,Medium
12988,292,1,505.82,6.09421686746988,75,126,505.82,Very High
12989,3,14,4731.71,80.1984745762712,41,1287,66243.94,Low
12990,31,3,409.5,31.5,8,200,1228.5,Medium
12991,23,2,503.76,16.2503225806452,31,405,1007.52,Low
12993,23,4,414.76,15.3614814814815,26,240,1659.04,Low
12994,4,3,974.42,15.9740983606557,52,459,2923.26,Low
12995,85,1,211.32,70.44,3,108,211.32,Medium
12997,22,4,1141.77,20.0310526315789,43,636,4567.08,Low
12999,196,3,455.88,16.2814285714286,25,342,1367.64,Very High
13000,107,3,529.09,18.2444827586207,28,331,1587.27,High
13001,4,13,8693.85,26.2654078549849,165,4428,113020.05,Low
13002,318,1,120.95,17.2785714285714,7,73,120.95,Very High
13003,106,3,149.05,24.8416666666667,4,103,447.15,High
13004,12,18,5612.95,14.1741161616162,271,4582,101033.1,Low
13005,174,2,513.7,19.7576923076923,21,172,1027.4,High
13006,56,1,77.01,25.67,3,31,77.01,Medium
13008,323,1,229.47,16.3907142857143,14,175,229.47,Very High
13011,372,1,50.55,16.85,3,13,50.55,Very High
13012,9,8,1646.84,18.7140909090909,67,820,13174.72,Low
13013,1,13,4810.94,21.9677625570776,155,2224,62542.22,Low
13014,11,10,3466.28,31.8007339449541,67,905,34662.8,Low
13015,53,5,3027.69,17.501098265896,154,1607,15138.45,Medium
13016,73,3,722.09,16.4111363636364,37,523,2166.27,Medium
13017,7,1,204,204,1,48,204,Low
13018,16,28,7215.77,15.8937665198238,309,5360,202041.56,Low
13021,4,9,2556.48,19.6652307692308,100,1350,23008.32,Low
13023,64,2,599.9,15.7868421052632,35,280,1199.8,Medium
13026,1,4,751.2,24.2322580645161,24,1092,3004.8,Low
13028,23,2,661.32,14.696,40,798,1322.64,Low
13029,31,3,499,62.375,8,104,1497,Medium
13030,11,2,651.04,7.31505617977528,73,342,1302.08,Low
13032,52,2,1010.18,14.2278873239437,55,375,2020.36,Medium
13033,357,1,190.55,17.3227272727273,11,83,190.55,Very High
13034,55,2,627.82,17.4394444444444,36,368,1255.64,Medium
13035,74,2,921.88,34.1437037037037,23,644,1843.76,Medium
13037,138,3,881.07,18.355625,44,431,2643.21,High
13038,80,3,908.46,32.445,24,360,2725.38,Medium
13040,9,2,676.99,15.7439534883721,38,355,1353.98,Low
13043,273,1,396.82,36.0745454545455,11,246,396.82,Very High
13044,291,1,560.47,16.9839393939394,33,429,560.47,Very High
13045,99,1,305.28,16.96,18,221,305.28,High
13046,31,2,544.31,16.0091176470588,32,263,1088.62,Medium
13047,57,9,3232.59,18.9040350877193,105,1390,29093.31,Medium
13048,14,4,1817.43,13.5629104477612,76,1219,7269.72,Low
13049,64,2,656.68,46.9057142857143,14,268,1313.36,Medium
13050,15,17,5695.61,14.3828535353535,240,3621,96825.37,Low
13052,212,1,348.15,19.3416666666667,18,222,348.15,Very High
13055,78,3,1209.85,16.1313333333333,73,870,3629.55,Medium
13058,25,3,271.4,33.925,5,52,814.2,Low
13059,250,1,183.4,22.925,8,35,183.4,Very High
13060,254,1,307.53,20.502,15,123,307.53,Very High
13061,72,1,248.61,24.861,10,107,248.61,Medium
13062,191,1,271.5,30.1666666666667,9,54,271.5,Very High
13064,13,4,1085.64,16.2035820895522,50,513,4342.56,Low
13065,373,1,205.86,14.7042857142857,14,74,205.86,Very High
13066,24,2,429,9.32608695652174,46,310,858,Low
13067,82,1,115.46,7.69733333333333,14,32,115.46,Medium
13068,10,2,344,172,1,200,688,Low
13069,1,24,4014.92,9.81643031784841,268,3533,96358.08,Low
13070,192,1,228.8,25.4222222222222,9,110,228.8,Very High
13072,267,1,177.15,25.3071428571429,7,69,177.15,Very High
13075,130,1,919.61,41.8004545454546,22,485,919.61,High
13077,1,4,667.73,6.61118811881188,92,513,2670.92,Low
13078,3,26,11509.1,32.9773638968481,93,4374,299236.6,Low
13079,4,5,220.1,36.6833333333333,2,62,1100.5,Low
13080,179,1,54.72,10.944,5,96,54.72,High
13081,12,11,28192.04,27.7754088669951,497,18222,310112.44,Low
13082,126,9,1963.96,29.7569696969697,57,971,17675.64,High
13083,4,2,286.8,16.8705882352941,14,186,573.6,Low
13085,158,2,416.08,18.9127272727273,17,216,832.16,High
13089,3,94,54823.1,30.6616890380313,624,28447,5153371.4,Low
13090,9,13,8191.12,58.508,91,2216,106484.56,Low
13091,28,1,327.76,18.2088888888889,18,380,327.76,Low
13092,71,5,469.51,20.4134782608696,17,143,2347.55,Medium
13093,276,8,7089.67,49.5781118881119,89,3793,56717.36,Very High
13094,21,12,1622.04,73.7290909090909,4,1428,19464.48,Low
13095,71,1,74.4,12.4,6,144,74.4,Medium
13097,33,10,5670.22,13.8975980392157,209,2340,56702.2,Medium
13098,1,28,25987.1,47.682752293578,151,14763,727638.8,Low
13101,234,1,101.19,12.64875,8,113,101.19,Very High
13102,1,24,6163.45,20.4087748344371,139,4036,147922.8,Low
13103,40,1,243.94,30.4925,8,82,243.94,Medium
13104,3,6,1098.48,54.924,14,504,6590.88,Low
13106,133,1,76.5,76.5,1,18,76.5,High
13107,44,4,1531.62,26.4072413793103,54,1293,6126.48,Medium
13108,373,1,350.06,35.006,10,298,350.06,Very High
13109,60,2,779.7,16.95,40,484,1559.4,Medium
13110,31,7,1454.77,10.1732167832168,107,386,10183.39,Medium
13113,1,24,10545.96,52.9947738693467,95,2845,253103.04,Low
13115,12,4,2210.32,18.8916239316239,86,1541,8841.28,Low
13116,138,1,469.24,16.1806896551724,29,289,469.24,High
13117,22,8,918.84,13.5123529411765,60,772,7350.72,Low
13118,20,5,1172.81,15.0360256410256,67,409,5864.05,Low
13120,239,1,30.6,30.6,1,12,30.6,Very High
13121,269,1,283.73,5.6746,50,252,283.73,Very High
13122,94,2,922.39,16.7707272727273,54,585,1844.78,High
13124,90,3,3684.2,16.8228310502283,183,2104,11052.6,Medium
13126,5,8,2015.22,15.5016923076923,116,1853,16121.76,Low
13127,78,1,259.17,17.278,15,127,259.17,Medium
13130,94,1,64,32,2,32,64,High
13131,23,3,1073.3,24.3931818181818,30,447,3219.9,Low
13132,262,1,77.3,25.7666666666667,3,20,77.3,Very High
13133,274,2,109.8,15.6857142857143,7,32,219.6,Very High
13134,86,4,1793.58,18.3018367346939,94,1059,7174.32,Medium
13136,56,5,2607.61,20.5323622047244,94,1328,13038.05,Medium
13137,11,8,3602.45,5.26673976608187,343,2197,28819.6,Low
13138,22,6,962.39,15.2760317460317,31,473,5774.34,Low
13139,16,7,5035.04,29.7931360946746,131,2423,35245.28,Low
13140,108,3,422.47,9.38822222222222,40,185,1267.41,High
13141,85,5,2386.25,17.8078358208955,112,1523,11931.25,Medium
13142,19,1,307.09,13.3517391304348,23,258,307.09,Low
13144,333,1,110.95,36.9833333333333,3,21,110.95,Very High
13145,40,3,323.52,64.704,4,144,970.56,Medium
13146,26,1,228.91,13.4652941176471,16,154,228.91,Low
13147,10,4,712.8,178.2,1,144,2851.2,Low
13148,29,11,3512.41,11.7471906354515,220,1834,38636.51,Low
13149,14,4,1630.46,19.6440963855422,74,1040,6521.84,Low
13151,296,1,1058.47,15.7980597014925,66,351,1058.47,Very High
13153,6,1,486.22,32.4146666666667,15,418,486.22,Low
13155,33,4,941.86,11.212619047619,66,495,3767.44,Medium
13157,49,4,1741.22,20.0140229885057,69,1439,6964.88,Medium
13158,95,4,1190.14,15.4563636363636,57,724,4760.56,High
13159,9,4,1429.35,11.91125,114,1058,5717.4,Low
13160,22,1,91.8,22.95,4,56,91.8,Low
13161,313,1,112.75,14.09375,8,29,112.75,Very High
13162,122,4,1640.77,23.1094366197183,66,1473,6563.08,High
13165,46,2,982.12,26.5437837837838,35,1160,1964.24,Medium
13166,283,1,417.2,10.1756097560976,39,216,417.2,Very High
13167,19,4,737.57,11.7074603174603,50,629,2950.28,Low
13168,36,4,1299.59,10.3142063492063,102,670,5198.36,Medium
13169,64,2,712.88,54.8369230769231,11,272,1425.76,Medium
13170,27,1,101.97,3.51620689655172,28,105,101.97,Low
13171,22,3,320.26,7.44790697674419,35,222,960.78,Low
13173,4,2,348.4,8.2952380952381,40,252,696.8,Low
13174,16,3,2636.92,9.12429065743945,224,1348,7910.76,Low
13176,46,1,445.23,6.95671875,63,422,445.23,Medium
13177,65,1,282.45,16.6147058823529,17,91,282.45,Medium
13178,26,11,5725.47,21.6055471698113,95,3570,62980.17,Low
13182,45,1,121.18,11.0163636363636,11,201,121.18,Medium
13183,8,9,3957.78,42.1040425531915,51,2208,35620.02,Low
13184,15,10,1610.85,9.64580838323353,129,1321,16108.5,Low
13185,268,1,71.4,71.4,1,12,71.4,Very High
13186,40,3,1560.27,20.5298684210526,66,647,4680.81,Medium
13187,337,1,236.02,6.37891891891892,37,95,236.02,Very High
13188,11,1,99.6,99.6,1,24,99.6,Low
13189,19,2,222.6,10.6,21,514,445.2,Low
13192,95,2,911.94,14.4752380952381,57,595,1823.88,High
13193,61,1,95.13,3.96375,21,45,95.13,Medium
13194,136,1,60.7,20.2333333333333,3,26,60.7,High
13196,11,4,1723.93,15.9623148148148,95,1221,6895.72,Low
13198,10,6,3287.02,15.1475576036866,192,2470,19722.12,Low
13199,4,35,7398.28,71.1373076923077,45,3471,258939.8,Low
13200,19,4,867.21,19.2713333333333,41,492,3468.84,Low
13203,10,4,822.67,14.9576363636364,54,763,3290.68,Low
13207,15,2,250.26,31.2825,7,130,500.52,Low
13208,59,5,1193.17,8.17239726027397,123,767,5965.85,Medium
13209,30,8,5824.59,18.4907619047619,249,4091,46596.72,Low
13210,94,1,353.48,16.0672727272727,22,316,353.48,High
13211,10,3,1095.42,19.9167272727273,45,834,3286.26,Low
13212,20,3,734.93,5.28726618705036,126,297,2204.79,Low
13213,57,5,1408.52,17.1770731707317,75,1022,7042.6,Medium
13216,268,1,333.74,66.748,5,297,333.74,Very High
13217,122,3,533.98,133.495,3,262,1601.94,High
13218,127,1,56.76,14.19,4,60,56.76,High
13220,78,4,819.29,39.0138095238095,18,196,3277.16,Medium
13221,240,2,829.91,12.96734375,60,242,1659.82,Very High
13223,200,2,163.2,32.64,5,88,326.4,Very High
13224,60,2,2081.52,19.824,99,1248,4163.04,Medium
13225,3,6,4066.32,176.79652173913,15,1728,24397.92,Low
13226,273,1,108.21,6.763125,16,80,108.21,Very High
13227,202,1,257.7,28.6333333333333,9,99,257.7,Very High
13228,81,1,358,179,2,200,358,Medium
13229,226,1,160.95,16.095,10,63,160.95,Very High
13230,4,14,2510.63,4.36631304347826,386,1495,35148.82,Low
13232,13,7,1243,6.30964467005076,144,766,8701,Low
13233,74,2,562.16,14.7936842105263,38,788,1124.32,Medium
13235,212,1,997.17,17.4942105263158,52,439,997.17,Very High
13236,25,2,712.95,20.37,33,414,1425.9,Low
13238,17,4,675.73,22.5243333333333,19,297,2702.92,Low
13239,262,1,323.8,17.0421052631579,19,279,323.8,Very High
13240,96,4,648.7,9.82878787878788,58,297,2594.8,High
13242,112,3,270.4,20.8,12,130,811.2,High
13243,203,1,570.17,10.1816071428571,55,231,570.17,Very High
13244,93,1,121.74,4.50888888888889,27,38,121.74,High
13245,51,1,430.5,26.90625,16,125,430.5,Medium
13246,18,6,1961.52,14.4229411764706,110,1587,11769.12,Low
13247,18,4,501.12,20.0448,18,328,2004.48,Low
13248,125,2,465.68,17.9107692307692,25,305,931.36,High
13249,92,3,405.56,20.278,19,255,1216.68,High
13253,157,2,758,24.4516129032258,30,972,1516,High
13255,9,2,384.56,32.0466666666667,12,176,769.12,Low
13258,12,3,672.83,18.6897222222222,28,282,2018.49,Low
13259,62,1,282.97,3.537125,76,125,282.97,Medium
13260,61,1,557.62,69.7025,8,142,557.62,Medium
13261,269,2,944.1,104.9,8,210,1888.2,Very High
13262,263,1,200.29,18.2081818181818,11,125,200.29,Very High
13263,1,33,7310.42,4.44132442284326,436,4496,241243.86,Low
13265,53,5,1822.76,20.9512643678161,64,1478,9113.8,Medium
13266,11,12,3506.44,19.4802222222222,80,3778,42077.28,Low
13267,3,19,4521.49,21.4288625592417,88,1969,85908.31,Low
13268,18,10,3019.06,7.22263157894737,246,3048,30190.6,Low
13269,1,15,5297.3,17.3114379084967,171,3271,79459.5,Low
13271,37,1,211.3,2.45697674418605,78,239,211.3,Medium
13272,31,2,276.56,18.4373333333333,15,96,553.12,Medium
13273,113,1,133.73,8.91533333333333,15,128,133.73,High
13276,64,2,590.93,19.6976666666667,30,161,1181.86,Medium
13277,16,4,258.4,32.3,5,176,1033.6,Low
13278,41,1,524.42,11.9186363636364,44,512,524.42,Medium
13279,78,1,137.75,15.3055555555556,9,73,137.75,Medium
13280,122,3,788.38,9.85475,65,470,2365.14,High
13282,18,3,1012.54,28.9297142857143,27,299,3037.62,Low
13283,60,2,89.1,14.85,6,66,178.2,Medium
13284,331,1,201.19,15.4761538461538,13,91,201.19,Very High
13285,23,4,2658.27,14.4471195652174,154,2048,10633.08,Low
13291,156,1,360.03,8.78121951219512,40,224,360.03,High
13292,39,2,578.94,18.6754838709677,29,347,1157.88,Medium
13294,190,2,873.74,16.1803703703704,48,453,1747.48,Very High
13295,360,1,201.2,20.12,10,82,201.2,Very High
13296,137,1,87.4,17.48,5,78,87.4,High
13297,8,4,2089.85,35.421186440678,52,963,8359.4,Low
13298,1,1,360,180,2,96,360,Low
13299,268,1,142.5,28.5,5,30,142.5,Very High
13300,169,1,371.89,18.5945,20,203,371.89,High
13301,104,4,599.71,7.59126582278481,73,337,2398.84,High
13302,155,1,63.75,63.75,1,5,63.75,High
13304,351,1,285.47,14.2735,20,237,285.47,Very High
13305,4,10,2000.86,24.701975308642,50,1232,20008.6,Low
13307,120,1,15,15,1,4,15,High
13308,23,3,1325.03,25.0005660377358,48,555,3975.09,Low
13309,7,5,1427.45,13.9946078431373,78,1394,7137.25,Low
13310,28,3,1132.03,15.7226388888889,65,587,3396.09,Low
13311,4,2,576.37,24.0154166666667,23,279,1152.74,Low
13313,22,5,1555.32,19.94,47,851,7776.6,Low
13314,2,3,773.66,12.6829508196721,54,548,2320.98,Low
13316,37,4,4267.73,56.1543421052632,60,1812,17070.92,Medium
13317,66,6,2253.73,18.3230081300813,99,1034,13522.38,Medium
13318,1,3,640.76,32.038,14,304,1922.28,Low
13319,5,26,10709.95,22.6905720338983,206,4716,278458.7,Low
13320,78,4,1532.2,14.592380952381,77,1086,6128.8,Medium
13321,72,2,335.36,33.536,10,212,670.72,Medium
13322,17,1,199.48,7.9792,25,117,199.48,Low
13323,3,5,787.85,37.5166666666667,6,175,3939.25,Low
13324,36,10,5597.31,86.1124615384616,23,3493,55973.1,Medium
13325,82,1,675.3,56.275,12,240,675.3,Medium
13327,39,8,3627.77,33.590462962963,74,1600,29022.16,Medium
13328,316,1,1042.08,65.13,16,536,1042.08,Very High
13329,32,2,789,46.4117647058824,16,463,1578,Medium
13330,93,3,1127.25,21.6778846153846,36,679,3381.75,High
13332,14,1,350.9,16.7095238095238,21,179,350.9,Low
13334,82,3,3502.32,13.2163018867925,207,1764,10506.96,Medium
13336,77,1,795.12,15.5905882352941,51,559,795.12,Medium
13338,158,1,407.07,25.441875,16,253,407.07,High
13339,201,1,811.27,15.9072549019608,51,323,811.27,Very High
13340,45,7,9402.64,74.624126984127,120,4410,65818.48,Medium
13341,261,1,758.9,18.509756097561,41,300,758.9,Very High
13343,178,1,303.43,16.8572222222222,18,134,303.43,High
13344,68,3,1996.19,17.823125,111,940,5988.57,Medium
13345,288,1,339.5,17.8684210526316,19,140,339.5,Very High
13347,70,1,291.36,41.6228571428571,7,204,291.36,Medium
13348,64,1,233.76,16.6971428571429,14,136,233.76,Medium
13349,11,1,197.32,13.1546666666667,15,224,197.32,Low
13350,16,2,829.17,22.41,34,284,1658.34,Low
13351,66,1,323.94,21.596,15,116,323.94,Medium
13352,60,1,347.98,15.1295652173913,23,320,347.98,Medium
13354,71,1,743.53,14.5790196078431,51,604,743.53,Medium
13355,122,1,674.7,21.084375,32,314,674.7,High
13356,80,1,661.59,16.9638461538462,39,318,661.59,Medium
13357,257,1,593.45,6.74375,84,320,593.45,Very High
13358,269,1,386.15,14.3018518518519,27,260,386.15,Very High
13359,64,1,389.56,17.7072727272727,22,160,389.56,Medium
13362,9,4,3086.18,18.7041212121212,127,1358,12344.72,Low
13363,18,2,889.62,15.6073684210526,45,684,1779.24,Low
13364,71,1,134.96,13.496,10,71,134.96,Medium
13365,34,2,2157.57,17.1235714285714,120,1243,4315.14,Medium
13368,257,2,539.5,19.9814814814815,27,324,1079,Very High
13369,366,1,258.28,19.8676923076923,13,148,258.28,Very High
13370,372,1,754.87,19.355641025641,39,343,754.87,Very High
13372,90,1,328.64,14.9381818181818,22,158,328.64,Medium
13373,61,3,3276.59,21.2765584415584,131,1601,9829.77,Medium
13375,89,1,778.65,21.0445945945946,37,442,778.65,Medium
13376,99,3,869.76,17.3952,44,490,2609.28,High
13379,26,3,554.89,6.16544444444445,80,508,1664.67,Low
13381,32,6,3639.31,21.1587790697674,77,2029,21835.86,Medium
13382,281,1,222.99,14.866,15,131,222.99,Very High
13384,31,7,3626.55,25.0106896551724,118,2064,25385.85,Medium
13385,330,1,454.77,14.2115625,32,277,454.77,Very High
13388,131,2,627.15,18.4455882352941,34,281,1254.3,High
13389,11,3,782.96,15.6592,49,428,2348.88,Low
13390,75,1,544.08,41.8523076923077,13,224,544.08,Medium
13394,2,8,2471.97,16.931301369863,115,2049,19775.76,Low
13395,185,1,265.26,14.7366666666667,18,202,265.26,Very High
13396,29,2,1335.99,31.8092857142857,41,599,2671.98,Low
13397,73,5,1416.53,38.2845945945946,27,422,7082.65,Medium
13398,192,1,457.34,17.59,26,281,457.34,Very High
13402,127,2,618.95,16.2881578947368,31,467,1237.9,High
13403,18,1,75,25,3,44,75,Low
13404,1,2,252.49,22.9536363636364,11,111,504.98,Low
13405,204,2,557.45,22.298,24,163,1114.9,Very High
13408,2,62,26409.08,56.7937204301075,226,14560,1637362.96,Low
13410,24,5,1003.06,35.8235714285714,15,518,5015.3,Low
13411,107,1,213.55,11.8638888888889,17,72,213.55,High
13414,134,2,568.5,25.8409090909091,22,374,1137,High
13416,44,2,712.5,37.5,11,142,1425,Medium
13417,5,2,610.93,22.627037037037,25,160,1221.86,Low
13418,12,18,5658.96,19.0537373737374,216,3720,101861.28,Low
13419,64,1,221.06,13.81625,16,275,221.06,Medium
13420,150,2,159.85,19.98125,8,101,319.7,High
13421,40,2,1814.09,18.1409,86,1055,3628.18,Medium
13422,64,1,2564.5,20.516,125,1322,2564.5,Medium
13425,108,3,1609.21,20.8988311688312,65,1122,4827.63,High
13426,1,10,3641.32,23.1931210191083,103,2245,36413.2,Low
13427,19,3,582.6,20.0896551724138,25,545,1747.8,Low
13428,10,1,201.4,2.87714285714286,69,149,201.4,Low
13429,11,4,997.68,15.3489230769231,53,1342,3990.72,Low
13430,19,2,651.25,15.1453488372093,42,539,1302.5,Low
13431,67,2,1269.1,27.5891304347826,44,672,2538.2,Medium
13434,74,2,534.24,53.424,9,300,1068.48,Medium
13435,5,7,3746.53,39.0263541666667,67,1601,26225.71,Low
13436,2,1,179.94,16.3581818181818,11,75,179.94,Low
13437,14,7,3130.81,19.9414649681529,133,1268,21915.67,Low
13439,255,1,283.29,5.34509433962264,53,240,283.29,Very High
13441,92,1,296.64,22.8184615384615,13,204,296.64,High
13447,23,3,1112.49,19.1808620689655,54,583,3337.47,Low
13448,17,6,3514.38,18.3040625,135,1623,21086.28,Low
13449,24,1,291.88,15.3621052631579,19,222,291.88,Low
13450,27,6,1940.04,27.7148571428571,32,1838,11640.24,Low
13451,26,5,2897.9,6.70810185185185,314,2126,14489.5,Low
13453,166,2,356.98,20.9988235294118,16,134,713.96,High
13455,25,2,1058.34,23.0073913043478,42,354,2116.68,Low
13456,18,6,1717.82,28.1609836065574,41,762,10306.92,Low
13458,7,14,9642.01,25.3071128608924,241,5484,134988.14,Low
13460,29,2,183.44,10.7905882352941,16,286,366.88,Low
13461,39,3,1445,53.5185185185185,14,1170,4335,Medium
13462,253,1,151.5,16.8333333333333,9,62,151.5,Very High
13464,58,1,657.73,16.44325,40,402,657.73,Medium
13466,184,1,307.9,18.1117647058824,17,259,307.9,Very High
13467,11,2,1056.96,10.8964948453608,88,579,2113.92,Low
13468,2,37,5658.12,18.9234782608696,182,2586,209350.44,Low
13470,99,2,165,16.5,7,100,330,High
13471,1,4,2467.94,9.7934126984127,212,1581,9871.76,Low
13473,61,2,382.66,20.14,19,216,765.32,Medium
13474,236,1,226.84,3.65870967741936,59,129,226.84,Very High
13475,191,4,1391.88,16.57,62,1010,5567.52,Very High
13476,179,2,971.52,17.664,53,414,1943.04,High
13477,38,6,1440.18,18.7036363636364,55,949,8641.08,Medium
13479,201,2,300.95,20.0633333333333,14,134,601.9,Very High
13481,46,5,1804.56,16.5555963302752,98,1142,9022.8,Medium
13482,232,1,184.64,16.7854545454545,11,116,184.64,Very High
13483,66,1,140.34,14.034,10,160,140.34,Medium
13484,241,1,313.8,39.225,8,44,313.8,Very High
13485,233,1,454.24,19.7495652173913,23,277,454.24,Very High
13486,78,3,1110.29,16.5714925373134,67,609,3330.87,Medium
13487,58,3,575.4,16.9235294117647,26,265,1726.2,Medium
13488,17,13,8736.46,21.1025603864734,264,4506,113573.98,Low
13489,105,3,291.12,22.3938461538462,11,272,873.36,High
13491,52,10,1149.7,14.9311688311688,65,743,11497,Medium
